POSTAL_CODE,AREA,TOWN,PROVINCE
4003,Paule 1,Rizal,Laguna
4003,Paule 2,Rizal,Laguna
5103,Pitogo,Rizal,Occidental Mindoro
3526,Poblacion,Rizal,Cagayan
3127,Poblacion Central,Rizal,Nueva Ecija
3127,Poblacion East,Rizal,Nueva Ecija
3127,Poblacion Norte,Rizal,Nueva Ecija
3127,Poblacion Sur,Rizal,Nueva Ecija
3127,Poblacion West,Rizal,Nueva Ecija
4003,Pook,Rizal,Laguna
3127,Portal,Rizal,Nueva Ecija
5103,Rizal,Rizal,Occidental Mindoro
7104,Rizalina,Rizal,Zamboanga del Norte
3808,Romualdez,Rizal,Kalinga
5103,Rumbang,Rizal,Occidental Mindoro
5103,Salvacion,Rizal,Occidental Mindoro
3127,San Esteban,Rizal,Nueva Ecija
3808,San Francisco,Rizal,Kalinga
3127,San Gregorio,Rizal,Nueva Ecija
3526,San Juan (Zinundungan),Rizal,Cagayan
3808,San Pascual,Rizal,Kalinga
5103,San Pedro,Rizal,Occidental Mindoro
3808,San Pedro,Rizal,Kalinga
3808,San Quintin,Rizal,Kalinga
7104,San Roque,Rizal,Zamboanga del Norte
3127,Santa Monica,Rizal,Nueva Ecija
5103,Santo Ni¿o,Rizal,Occidental Mindoro
3808,Santor,Rizal,Kalinga
7104,Sebaca,Rizal,Zamboanga del Norte
3526,Sinicking,Rizal,Cagayan
7104,Sipaon,Rizal,Zamboanga del Norte
7104,South Mapang,Rizal,Zamboanga del Norte
4003,Tala,Rizal,Laguna
4003,Talaga,Rizal,Laguna
7104,Tolon,Rizal,Zamboanga del Norte
4003,Tuy,Rizal,Laguna
3127,Villa Labrador,Rizal,Nueva Ecija
3127,Villa Paraiso,Rizal,Nueva Ecija
4003,West Poblacion,Rizal,Laguna
7104,West Poblacion,Rizal,Zamboanga del Norte
1860,Balite (Pob.),Rodriguez,Rizal
1860,Burgos,Rodriguez,Rizal
1860,Geronimo,Rodriguez,Rizal
1860,Macabud,Rodriguez,Rizal
1860,Manggahan,Rodriguez,Rizal
1860,Mascap,Rodriguez,Rizal
1860,Puray,Rodriguez,Rizal
1860,Rosario,Rodriguez,Rizal
1860,San Isidro,Rodriguez,Rizal
1860,San Jose,Rodriguez,Rizal
1860,San Rafael,Rodriguez,Rizal
5500,Agbaluto,Romblon,Romblon
5500,Agbudia,Romblon,Romblon
5500,Agnaga,Romblon,Romblon
5500,Agnay,Romblon,Romblon
5500,Agnipa,Romblon,Romblon
5500,Agpanabat,Romblon,Romblon
5500,Agtongo,Romblon,Romblon
5500,Alad,Romblon,Romblon
5500,Bagacay,Romblon,Romblon
5500,Barangay I (Pob.),Romblon,Romblon
5500,Barangay II (Pob.),Romblon,Romblon
5500,Barangay III (Pob.),Romblon,Romblon
5500,Barangay IV (Pob.),Romblon,Romblon
5500,Cajimos,Romblon,Romblon
5500,Calabogo,Romblon,Romblon
5500,Capaclan,Romblon,Romblon
5500,Cobrado(Naguso),Romblon,Romblon
5500,Ginablan,Romblon,Romblon
5500,Guimpingan,Romblon,Romblon
5500,Ilauran,Romblon,Romblon
5500,Lamao,Romblon,Romblon
5500,Li-O,Romblon,Romblon
5500,Logbon,Romblon,Romblon
5500,Lonos,Romblon,Romblon
5500,Lunas,Romblon,Romblon
5500,Macalas,Romblon,Romblon
5500,Mapula,Romblon,Romblon
5500,Palje,Romblon,Romblon
5500,Sablayan,Romblon,Romblon
5500,Sawang,Romblon,Romblon
5500,Tambac,Romblon,Romblon
6034,Butong,Ronda,Cebu
6034,Can-Abuhon,Ronda,Cebu
6034,Canduling,Ronda,Cebu
6034,Cansalonoy,Ronda,Cebu
6034,Cansayahon,Ronda,Cebu
6034,Ilaya,Ronda,Cebu
6034,Langin,Ronda,Cebu
6034,Libo-O,Ronda,Cebu
6034,Malalay,Ronda,Cebu
6034,Palanas,Ronda,Cebu
6034,Poblacion,Ronda,Cebu
6034,Santa Cruz,Ronda,Cebu
6034,Tupas,Ronda,Cebu
6034,Vive,Ronda,Cebu
2441,Acop,Rosales,Pangasinan
2441,Bakitbakit,Rosales,Pangasinan
2441,Balingcanaway,Rosales,Pangasinan
2441,Cabalaoangan Norte,Rosales,Pangasinan
2441,Cabalaoangan Sur,Rosales,Pangasinan
2441,Calanutan (Don Felix Coloma),Rosales,Pangasinan
2441,Camangaan,Rosales,Pangasinan
2441,Capitan Tomas,Rosales,Pangasinan
2441,Carmay East,Rosales,Pangasinan
2441,Carmay West,Rosales,Pangasinan
2441,Carmen East,Rosales,Pangasinan
2441,Carmen West,Rosales,Pangasinan
2441,Casanicolasan,Rosales,Pangasinan
2441,Coliling,Rosales,Pangasinan
2441,Don Antonio VIllage,Rosales,Pangasinan
2441,Guiling,Rosales,Pangasinan
2441,Palakipak,Rosales,Pangasinan
2441,Pangaoan,Rosales,Pangasinan
2441,Rabago,Rosales,Pangasinan
2441,Rizal,Rosales,Pangasinan
2441,Salvacion,Rosales,Pangasinan
2441,San Angel,Rosales,Pangasinan
2441,San Antonio,Rosales,Pangasinan
2441,San Bartolome,Rosales,Pangasinan
2441,San Isidro,Rosales,Pangasinan
2441,San Luis,Rosales,Pangasinan
2441,San Pedro East,Rosales,Pangasinan
2441,San Pedro West,Rosales,Pangasinan
2441,San VIcente,Rosales,Pangasinan
2441,Station District,Rosales,Pangasinan
2441,Tomana East,Rosales,Pangasinan
2441,Tomana West,Rosales,Pangasinan
2441,Zone I (Pob.),Rosales,Pangasinan
2441,Zone II (Pob.),Rosales,Pangasinan
2441,Zone III (Pob.),Rosales,Pangasinan
2441,Zone IV (Pob.),Rosales,Pangasinan
2441,Zone V (Pob.),Rosales,Pangasinan
6416,Aguada,Rosario,Northern Samar
2506,Alipang,Rosario,La Union
4225,Alupay,Rosario,Batangas
2506,Ambangonan,Rosario,La Union
2506,Amlang,Rosario,La Union
4225,Antipolo,Rosario,Batangas
2506,Bacani,Rosario,La Union
4106,Bagbag I,Rosario,Cavite
4106,Bagbag II,Rosario,Cavite
4225,Bagong Pook,Rosario,Batangas
4225,Balibago,Rosario,Batangas
2506,Bangar,Rosario,La Union
2506,Bani,Rosario,La Union
6416,Bantolinao,Rosario,Northern Samar
4225,Barangay A (Pob.),Rosario,Batangas
4225,Barangay B (Pob.),Rosario,Batangas
4225,Barangay C (Pob.),Rosario,Batangas
4225,Barangay D (Pob.),Rosario,Batangas
4225,Barangay E (Pob.),Rosario,Batangas
4225,Bayawang,Rosario,Batangas
4225,Baybayin,Rosario,Batangas
8504,Bayugan 3,Rosario,Agusan del Sur
2506,Benteng-Sapilang,Rosario,La Union
6416,Buenavista,Rosario,Northern Samar
4225,Bulihan,Rosario,Batangas
8504,Cabantao,Rosario,Agusan del Sur
8504,Cabawan,Rosario,Agusan del Sur
2506,Cadumanian,Rosario,La Union
4225,Cahigam,Rosario,Batangas
4225,Calantas,Rosario,Batangas
2506,Camp One,Rosario,La Union
2506,Carunuan East,Rosario,La Union
2506,Carunuan West,Rosario,La Union
2506,Casilagan,Rosario,La Union
2506,Cataguingtingan,Rosario,La Union
4225,Colongan,Rosario,Batangas
6416,Commonwealth,Rosario,Northern Samar
2506,Concepcion,Rosario,La Union
2506,Damortis,Rosario,La Union
6416,Guindaulan,Rosario,Northern Samar
2506,Gumot-Nagcolaran,Rosario,La Union
2506,Inabaan Norte,Rosario,La Union
2506,Inabaan Sur,Rosario,La Union
4225,Itlugan,Rosario,Batangas
6416,Jamoog,Rosario,Northern Samar
6416,Kailingan,Rosario,Northern Samar
4106,Kanluran,Rosario,Cavite
4225,Leviste (Tubahan),Rosario,Batangas
8504,Libuac,Rosario,Agusan del Sur
6416,Ligaya,Rosario,Northern Samar
4106,Ligtong I,Rosario,Cavite
4106,Ligtong II,Rosario,Cavite
4106,Ligtong III,Rosario,Cavite
4106,Ligtong IV,Rosario,Cavite
4225,Lumbangan,Rosario,Batangas
4225,Maalas-As,Rosario,Batangas
4225,Mabato,Rosario,Batangas
4225,Mabunga,Rosario,Batangas
4225,Macalamcam A,Rosario,Batangas
4225,Macalamcam B,Rosario,Batangas
4225,Malaya,Rosario,Batangas
8504,Maligaya,Rosario,Agusan del Sur
4225,Maligaya,Rosario,Batangas
2506,Marcos,Rosario,La Union
8504,Marfil,Rosario,Agusan del Sur
4225,Marilag,Rosario,Batangas
4225,Masaya,Rosario,Batangas
4225,Matamis,Rosario,Batangas
4225,Mavalor,Rosario,Batangas
4225,Mayuro,Rosario,Batangas
4106,Muzon I,Rosario,Cavite
4106,Muzon II,Rosario,Cavite
2506,Nagtagaan,Rosario,La Union
4225,Namuco,Rosario,Batangas
4225,Namunga,Rosario,Batangas
2506,Nangcamotian,Rosario,La Union
4225,Nasi,Rosario,Batangas
4225,Natu,Rosario,Batangas
8504,Novele,Rosario,Agusan del Sur
4225,Palakpak,Rosario,Batangas
2506,Parasapas,Rosario,La Union
4225,Pinagsibaan,Rosario,Batangas
4106,Poblacion,Rosario,Cavite
6416,Poblacion,Rosario,Northern Samar
8504,Poblacion,Rosario,Agusan del Sur
2506,Poblacion East,Rosario,La Union
2506,Poblacion West,Rosario,La Union
4225,Putingkahoy,Rosario,Batangas
2506,Puzon,Rosario,La Union
4225,Quilib,Rosario,Batangas
2506,Rabon,Rosario,La Union
4225,Salao,Rosario,Batangas
6416,Salhag,Rosario,Northern Samar
4225,San Carlos,Rosario,Batangas
4225,San Ignacio,Rosario,Batangas
4225,San Isidro,Rosario,Batangas
2506,San Jose,Rosario,La Union
4225,San Jose,Rosario,Batangas
6416,San Lorenzo,Rosario,Northern Samar
4225,San Roque,Rosario,Batangas
4225,Santa Cruz,Rosario,Batangas
8504,Santa Cruz,Rosario,Agusan del Sur
4106,Sapa I,Rosario,Cavite
4106,Sapa II,Rosario,Cavite
4106,Sapa III,Rosario,Cavite
4106,Sapa IV,Rosario,Cavite
4106,Silangan I,Rosario,Cavite
4106,Silangan II,Rosario,Cavite
2506,Subusub,Rosario,La Union
2506,Tabtabungao,Rosario,La Union
8504,Tagbayagan,Rosario,Agusan del Sur
2506,Tanglag,Rosario,La Union
2506,Tay-Ac,Rosario,La Union
4106,Tejeros Convention,Rosario,Cavite
4225,Timbugan,Rosario,Batangas
4225,Tiquiwan,Rosario,Batangas
4225,Tulos,Rosario,Batangas
2506,Udiao,Rosario,La Union
2506,Vila,Rosario,La Union
8504,Wasi-An,Rosario,Agusan del Sur
4106,Wawa I,Rosario,Cavite
4106,Wawa II,Rosario,Cavite
4106,Wawa III,Rosario,Cavite
7002,Ali Alsree,Roseller Lim,Zamboanga Sibugay
7002,Balansag,Roseller Lim,Zamboanga Sibugay
7002,Calula,Roseller Lim,Zamboanga Sibugay
7002,Casacon,Roseller Lim,Zamboanga Sibugay
7002,Don Perfecto,Roseller Lim,Zamboanga Sibugay
7002,Gango,Roseller Lim,Zamboanga Sibugay
7002,Katipunan,Roseller Lim,Zamboanga Sibugay
7002,Kulambugan,Roseller Lim,Zamboanga Sibugay
7002,Mabini,Roseller Lim,Zamboanga Sibugay
7002,Magsaysay,Roseller Lim,Zamboanga Sibugay
7002,Malubal,Roseller Lim,Zamboanga Sibugay
7002,New Antique,Roseller Lim,Zamboanga Sibugay
7002,New Sagay,Roseller Lim,Zamboanga Sibugay
7002,Palmera,Roseller Lim,Zamboanga Sibugay
7002,Pres. Roxas,Roseller Lim,Zamboanga Sibugay
7002,Remedios,Roseller Lim,Zamboanga Sibugay
7002,San Antonio,Roseller Lim,Zamboanga Sibugay
7002,San Fernandino,Roseller Lim,Zamboanga Sibugay
7002,San Jose,Roseller Lim,Zamboanga Sibugay
7002,Santo Rosario,Roseller Lim,Zamboanga Sibugay
7002,Siawang,Roseller Lim,Zamboanga Sibugay
7002,Silingan,Roseller Lim,Zamboanga Sibugay
7002,Surabay,Roseller Lim,Zamboanga Sibugay
7002,Taruc,Roseller Lim,Zamboanga Sibugay
7002,Tilasan,Roseller Lim,Zamboanga Sibugay
7002,Tupilac,Roseller Lim,Zamboanga Sibugay
5308,Abaroan,Roxas,Palawan
3320,Anao,Roxas,Isabela
5308,Antonino,Roxas,Palawan
5308,Bagong Bayan,Roxas,Palawan
5212,Bagumbayan (Pob.),Roxas,Oriental Mindoro
3320,Bantug (Pob.),Roxas,Isabela
5308,Barangay 1 (Pob.),Roxas,Palawan
5308,Barangay II (Pob.),Roxas,Palawan
5308,Barangay III (Pob.),Roxas,Palawan
5308,Barangay IV (Pob.),Roxas,Palawan
5308,Barangay V Pob. (Porao Island),Roxas,Palawan
5308,Barangay VI Pob. (Johnson Island),Roxas,Palawan
5212,Cantil,Roxas,Oriental Mindoro
5308,Caramay,Roxas,Palawan
5212,Dangay,Roxas,Oriental Mindoro
3320,Do¿a Concha,Roxas,Isabela
5308,Dumarao,Roxas,Palawan
5212,Happy Valley,Roxas,Oriental Mindoro
3320,Imbiao,Roxas,Isabela
5308,Iraan,Roxas,Palawan
5308,Jolo,Roxas,Palawan
3320,Lanting,Roxas,Isabela
5212,Libertad,Roxas,Oriental Mindoro
5212,Libtong,Roxas,Oriental Mindoro
5212,Little Tanauan,Roxas,Oriental Mindoro
3320,Lucban,Roxas,Isabela
3320,Luna (Pob.),Roxas,Isabela
5212,Mabuhay,Roxas,Oriental Mindoro
5308,Magara (Arasan),Roxas,Palawan
5308,Malcampo,Roxas,Palawan
5212,Maraska,Roxas,Oriental Mindoro
3320,Marcos,Roxas,Isabela
3320,Masigun,Roxas,Isabela
3320,Matusalem,Roxas,Isabela
5308,Mendoza,Roxas,Palawan
3320,Mu¿oz East,Roxas,Isabela
3320,Mu¿oz West,Roxas,Isabela
5308,Narra (Minara),Roxas,Palawan
5308,New Barbacan (Retac),Roxas,Palawan
5308,New Cuyo,Roxas,Palawan
5308,Nicanozabala,Roxas,Palawan
5212,Odiong,Roxas,Oriental Mindoro
5025,Bgy. 11 Pob. (R.V.Sanchez St. North),San Miguel,Iloilo
5025,Bgy. 12 Pob. (Sales Malaga Saliedo),San Miguel,Iloilo
5025,Bgy. 13 Pob. (Sta.Rita-Saclauso St.),San Miguel,Iloilo
5025,Bgy. 14 Pob. (San Miguel North),San Miguel,Iloilo
5025,Bgy. 15 Pob. (San Miguel South),San Miguel,Iloilo
5025,Bgy. 16 Pob. (San Agustin St.),San Miguel,Iloilo
5025,Bgy. 2 Pob. (Savilla Sto. Rosario),San Miguel,Iloilo
5025,Bgy. 3 Pob. (A.S.Suarez St. Zone 1),San Miguel,Iloilo
5025,Bgy. 4 Pob. (A.S.Suarez East),San Miguel,Iloilo
5025,Bgy. 5 Pob. (Santiago St.North),San Miguel,Iloilo
5025,Bgy. 6 Pob. (Santiago St.South),San Miguel,Iloilo
5025,Bgy. 7 Pob. (San Roque St.South),San Miguel,Iloilo
5025,Bgy. 8 Pob. (Montano - San Roque),San Miguel,Iloilo
5025,Bgy. 9 Pob. (Salazasan Jose),San Miguel,Iloilo
3011,Biak-Na-Bato,San Miguel,Bulacan
3011,Biclat,San Miguel,Bulacan
8301,Bitaugan,San Miguel,Surigao del Sur
8301,Bolhoon,San Miguel,Surigao del Sur
4802,Boton,San Miguel,Catanduanes
3011,Buga,San Miguel,Bulacan
6323,Bugang,San Miguel,Bohol
4802,Buhi,San Miguel,Catanduanes
7029,Bulawan,San Miguel,Zamboanga del Sur
3011,Buliran,San Miguel,Bulacan
3011,Bulualto,San Miguel,Bulacan
6323,Cabangahan,San Miguel,Bohol
6518,Cabatianuhan,San Miguel,Leyte
8301,Calatngan,San Miguel,Surigao del Sur
6323,Caluasan,San Miguel,Bohol
7029,Calube,San Miguel,Zamboanga del Sur
3011,Calumpang,San Miguel,Bulacan
6323,Camanaga,San Miguel,Bohol
6323,Cambangay Norte,San Miguel,Bohol
3011,Cambio,San Miguel,Bulacan
3011,Camias,San Miguel,Bulacan
6518,Canap,San Miguel,Leyte
6323,Capayas,San Miguel,Bohol
6518,Capilihan,San Miguel,Leyte
6518,Caraycaray,San Miguel,Leyte
8301,Carromata,San Miguel,Surigao del Sur
8301,Castillo,San Miguel,Surigao del Sur
6518,Cayare (West Poblacion),San Miguel,Leyte
7029,Concepcion,San Miguel,Zamboanga del Sur
5025,Consolacion,San Miguel,Iloilo
6323,Corazon,San Miguel,Bohol
7029,Dao-An,San Miguel,Zamboanga del Sur
4802,Dayawa,San Miguel,Catanduanes
7029,Dumalian,San Miguel,Zamboanga del Sur
7029,Fatima,San Miguel,Zamboanga del Sur
6323,Garcia,San Miguel,Bohol
6518,Guinciaman,San Miguel,Leyte
6323,Hagbuyo,San Miguel,Bohol
5025,Igtambo,San Miguel,Iloilo
3011,Ilog-Bulo,San Miguel,Bulacan
6518,Impo,San Miguel,Leyte
4802,J. M. Alberto,San Miguel,Catanduanes
6323,Kagawasan,San Miguel,Bohol
4802,Katipunan,San Miguel,Catanduanes
4802,Kilikilihan,San Miguel,Catanduanes
6518,Kinalumsan,San Miguel,Leyte
3011,King Kabayo,San Miguel,Bulacan
3011,Labne,San Miguel,Bulacan
3011,Lambakin,San Miguel,Bulacan
7029,Langilan,San Miguel,Zamboanga del Sur
7029,Lantawan,San Miguel,Zamboanga del Sur
7029,Laperian,San Miguel,Zamboanga del Sur
8301,Libas Gua,San Miguel,Surigao del Sur
8301,Libas Sud,San Miguel,Surigao del Sur
6518,Libtong (East Poblacion),San Miguel,Leyte
7029,Libuganan,San Miguel,Zamboanga del Sur
7029,Limonan,San Miguel,Zamboanga del Sur
6518,Lukay,San Miguel,Leyte
4802,Mabato,San Miguel,Catanduanes
3011,Magmarale,San Miguel,Bulacan
8301,Magroyong,San Miguel,Surigao del Sur
6323,Mahayag,San Miguel,Bohol
8301,Mahayag (Maitum),San Miguel,Surigao del Sur
6518,Malaguinabot,San Miguel,Leyte
3011,Malibay,San Miguel,Bulacan
3011,Maligaya,San Miguel,Bulacan
6518,Malpag,San Miguel,Leyte
3011,Mandile,San Miguel,Bulacan
3011,Masalipit,San Miguel,Bulacan
7029,Mati,San Miguel,Zamboanga del Sur
6518,Mawodpawod,San Miguel,Leyte
4802,Obo,San Miguel,Catanduanes
7029,Ocapan,San Miguel,Zamboanga del Sur
3011,Pacalag,San Miguel,Bulacan
4802,Pacogon,San Miguel,Catanduanes
4802,Pagsangahan,San Miguel,Catanduanes
3011,Paliwasan,San Miguel,Bulacan
4802,Pangilao,San Miguel,Catanduanes
4802,Paraiso,San Miguel,Catanduanes
3011,Partida,San Miguel,Bulacan
6518,Patong,San Miguel,Leyte
8301,Patong,San Miguel,Surigao del Sur
3011,Pinambaran,San Miguel,Bulacan
6518,Pinarigusan,San Miguel,Leyte
7029,Poblacion,San Miguel,Zamboanga del Sur
8301,Poblacion,San Miguel,Surigao del Sur
6323,Poblacion,San Miguel,Bohol
3011,Poblacion,San Miguel,Bulacan
4802,Poblacion District II,San Miguel,Catanduanes
4802,Poblacion District III,San Miguel,Catanduanes
4802,Progreso,San Miguel,Catanduanes
3011,Pulong Bayabas,San Miguel,Bulacan
3011,Pulong Duhat,San Miguel,Bulacan
3011,Sacdalan,San Miguel,Bulacan
8301,Sagbayan,San Miguel,Surigao del Sur
3011,Salacot,San Miguel,Bulacan
3011,Salangan,San Miguel,Bulacan
4802,Salvacion (Patagan),San Miguel,Catanduanes
3011,San Agustin,San Miguel,Bulacan
6518,San Andres,San Miguel,Leyte
5025,San Antonio,San Miguel,Iloilo
7029,San Isidro,San Miguel,Zamboanga del Sur
6323,San Isidro,San Miguel,Bohol
3011,San Jose,San Miguel,Bulacan
5025,San Jose,San Miguel,Iloilo
6323,San Jose,San Miguel,Bohol
3011,San Juan,San Miguel,Bulacan
4802,San Juan (Aroyao),San Miguel,Catanduanes
4802,San Marcos,San Miguel,Catanduanes
8301,San Roque,San Miguel,Surigao del Sur
6323,San VIcente,San Miguel,Bohol
3011,San VIcente,San Miguel,Bulacan
5025,Santa Cruz,San Miguel,Iloilo
6518,Santa Cruz,San Miguel,Leyte
4802,Santa Elena (Patagan),San Miguel,Catanduanes
3011,Santa Ines,San Miguel,Bulacan
3011,Santa Lucia,San Miguel,Bulacan
3011,Santa Rita Bata,San Miguel,Bulacan
3011,Santa Rita Matanda,San Miguel,Bulacan
5025,Santa Teresa,San Miguel,Iloilo
5025,Santo Angel,San Miguel,Iloilo
6323,Santo Ni¿o,San Miguel,Bohol
5025,Santo Ni¿o,San Miguel,Iloilo
6518,Santol,San Miguel,Leyte
3011,Sapang,San Miguel,Bulacan
7029,Sayog,San Miguel,Zamboanga del Sur
8301,Siagao,San Miguel,Surigao del Sur
4802,Siay,San Miguel,Catanduanes
3011,Sibul,San Miguel,Bulacan
4802,Solong,San Miguel,Catanduanes
7029,Tapian,San Miguel,Zamboanga del Sur
3011,Tartaro,San Miguel,Bulacan
3011,Tibagan,San Miguel,Bulacan
3011,Tigpalas,San Miguel,Bulacan
8301,Tina,San Miguel,Surigao del Sur
4802,Tobrehon,San Miguel,Catanduanes
6323,Tomoc,San Miguel,Bohol
8301,Umalag,San Miguel,Surigao del Sur
4313,Abuyon,San Narciso,Quezon
2205,AlusIIs,San Narciso,Zambales
4313,Andres Bonifacio,San Narciso,Quezon
2205,Babuyan,San Narciso,Zambales
2205,Bangcol,San Narciso,Zambales
4313,Bani,San Narciso,Quezon
4313,Bayanihan (Pob.),San Narciso,Quezon
2205,Bayto,San Narciso,Zambales
2205,Beddeng,San Narciso,Zambales
2205,Biay,San Narciso,Zambales
4313,Binay,San Narciso,Quezon
2205,Bolitoc,San Narciso,Zambales
4313,Buenavista,San Narciso,Quezon
2205,Bulawon,San Narciso,Zambales
4313,Busokbusokan,San Narciso,Quezon
4313,Calwit,San Narciso,Quezon
2205,Canaynayan,San Narciso,Zambales
2205,Candelaria (Pob.),San Narciso,Zambales
2205,Dallipawen,San Narciso,Zambales
2205,Gama,San Narciso,Zambales
2205,Grullo,San Narciso,Zambales
2205,Guinabon,San Narciso,Zambales
4313,Guinhalinan,San Narciso,Quezon
2205,Guisguis,San Narciso,Zambales
2205,La Paz,San Narciso,Zambales
4313,Lacdayan,San Narciso,Quezon
2205,Libertad (Pob.),San Narciso,Zambales
2205,Lipay,San Narciso,Zambales
2205,Lomboy,San Narciso,Zambales
2205,Lucapon North,San Narciso,Zambales
2205,Lucapon South,San Narciso,Zambales
4313,Maguiting,San Narciso,Quezon
2205,Malabago,San Narciso,Zambales
4313,Maligaya (Pob.),San Narciso,Quezon
4313,Manlampong,San Narciso,Quezon
2205,Namatacan,San Narciso,Zambales
2205,Natividad (Pob.),San Narciso,Zambales
2205,Naulo,San Narciso,Zambales
2205,Omaya,San Narciso,Zambales
2205,Pagatpat,San Narciso,Zambales
4313,Pagdadamayan (Pob.),San Narciso,Quezon
4313,Pagkakaisa (Pob.),San Narciso,Quezon
2205,Paite,San Narciso,Zambales
2205,Pamonoran,San Narciso,Zambales
2205,Patrocinio (Pob.),San Narciso,Zambales
2205,Poblacion North,San Narciso,Zambales
2205,Poblacion South,San Narciso,Zambales
4313,Punta,San Narciso,Quezon
4313,Rizal,San Narciso,Quezon
2205,Sabang,San Narciso,Zambales
2205,San Fernando,San Narciso,Zambales
4313,San Isidro,San Narciso,Quezon
2205,San Jose (Pob.),San Narciso,Zambales
4313,San Juan,San Narciso,Quezon
2205,San Juan (Pob.),San Narciso,Zambales
2205,San Pascual (Pob.),San Narciso,Zambales
2205,San Rafael (Pob.),San Narciso,Zambales
4313,San VIcente,San Narciso,Quezon
2205,Siminublan,San Narciso,Zambales
2205,Tabalong,San Narciso,Zambales
2205,Tubotubo North,San Narciso,Zambales
2205,Tubotubo South,San Narciso,Zambales
4313,Vigo Central,San Narciso,Quezon
4313,Villa Aurin (Pinagsama),San Narciso,Quezon
4313,Villa Reyes,San Narciso,Quezon
4313,White Cliff,San Narciso,Quezon
4207,Abelo,San Nicolas,Batangas
4207,Alas-As,San Nicolas,Batangas
4207,Balete,San Nicolas,Batangas
4207,Baluk-Baluk,San Nicolas,Batangas
4207,Bancoro,San Nicolas,Batangas
4207,Bangin,San Nicolas,Batangas
2447,Bensican,San Nicolas,Pangasinan
2447,Cabitnongan,San Nicolas,Pangasinan
2447,Caboloan,San Nicolas,Pangasinan
2447,Cacabugaoan,San Nicolas,Pangasinan
4207,Calangay,San Nicolas,Batangas
2447,Calanutian,San Nicolas,Pangasinan
2447,Calaocan,San Nicolas,Pangasinan
2447,Camanggaan,San Nicolas,Pangasinan
2447,Camindoroan,San Nicolas,Pangasinan
2447,Casaratan,San Nicolas,Pangasinan
2447,Dalumpinas,San Nicolas,Pangasinan
2447,Fianza,San Nicolas,Pangasinan
4207,Hipit,San Nicolas,Batangas
2447,Lungao,San Nicolas,Pangasinan
4207,Maabud North,San Nicolas,Batangas
4207,Maabud South,San Nicolas,Batangas
2447,Malico,San Nicolas,Pangasinan
2447,Malilion,San Nicolas,Pangasinan
4207,Munlawin,San Nicolas,Batangas
2447,Nagkaysa,San Nicolas,Pangasinan
2447,Nining,San Nicolas,Pangasinan
4207,Pansipit,San Nicolas,Batangas
4207,Poblacion,San Nicolas,Batangas
2447,Poblacion East,San Nicolas,Pangasinan
2447,Poblacion West,San Nicolas,Pangasinan
4207,Pulang-Bato,San Nicolas,Batangas
2447,Salingcob,San Nicolas,Pangasinan
2447,Salpad,San Nicolas,Pangasinan
2901,San Agustin,San Nicolas,Ilocos Norte
2901,San Baltaza(Pob.),San Nicolas,Ilocos Norte
2901,San Bartolome (Pob.),San Nicolas,Ilocos Norte
2901,San Cayetano (Pob.),San Nicolas,Ilocos Norte
2901,San Eugenio (Pob.),San Nicolas,Ilocos Norte
2447,San Felipe East,San Nicolas,Pangasinan
2447,San Felipe West,San Nicolas,Pangasinan
2901,San Fernando (Pob.),San Nicolas,Ilocos Norte
2901,San Francisco (Pob.),San Nicolas,Ilocos Norte
2901,San Gregorio (Pob.),San Nicolas,Ilocos Norte
2901,San Guillermo,San Nicolas,Ilocos Norte
2901,San Ildefonso (Pob.),San Nicolas,Ilocos Norte
2447,San Isidro (Sta. Cruzan),San Nicolas,Pangasinan
2447,San Jose,San Nicolas,Pangasinan
2901,San Jose (Pob.),San Nicolas,Ilocos Norte
2901,San Juan Bautista (Pob.),San Nicolas,Ilocos Norte
2901,San Lorenzo,San Nicolas,Ilocos Norte
2901,San Lucas (Pob.),San Nicolas,Ilocos Norte
2901,San Marcos (Payas),San Nicolas,Ilocos Norte
2901,San Miguel (Pob.),San Nicolas,Ilocos Norte
2901,San Pablo,San Nicolas,Ilocos Norte
2901,San Paulo (Pob.),San Nicolas,Ilocos Norte
2901,San Pedro (Bingao),San Nicolas,Ilocos Norte
2447,San Rafael Centro,San Nicolas,Pangasinan
2447,San Rafael East,San Nicolas,Pangasinan
2447,San Rafael West,San Nicolas,Pangasinan
2447,San Roque,San Nicolas,Pangasinan
2901,San Rufino (Pob.),San Nicolas,Ilocos Norte
2901,San Silvestre (Pob.),San Nicolas,Ilocos Norte
2901,Santa Asuncion (Samac),San Nicolas,Ilocos Norte
2901,Santa Cecilia (Barabar),San Nicolas,Ilocos Norte
2447,Santa Maria East,San Nicolas,Pangasinan
2447,Santa Maria West,San Nicolas,Pangasinan
2901,Santa Monica (Nagrebcan),San Nicolas,Ilocos Norte
4207,Santo Ni¿o,San Nicolas,Batangas
2447,Santo Tomas,San Nicolas,Pangasinan
2447,Siblot,San Nicolas,Pangasinan
4207,Sinturisan,San Nicolas,Batangas
2447,Sobol,San Nicolas,Pangasinan
4207,Tagudtod,San Nicolas,Batangas
4207,Talang,San Nicolas,Batangas
3329,Annanuman,San Pablo,Isabela
3329,Auitan,San Pablo,Isabela
7031,Bag-Ong Misamis,San Pablo,Zamboanga del Sur
3329,Ballacayu,San Pablo,Isabela
3329,Binguang,San Pablo,Isabela
7031,Bubual,San Pablo,Zamboanga del Sur
3329,Bungad,San Pablo,Isabela
